,Name,A1,A2,B,X1,X2,X3,X4
6861,CsLiCaBr2ICl,Cs,Li,Ca,I,Cl,Br,Br
6862,CsLiCaF2IBr,Cs,Li,Ca,I,Br,F,F
6863,CsLiCaCl2IBr,Cs,Li,Ca,I,Br,Cl,Cl
6864,CsLiCdBr2FCl,Cs,Li,Cd,F,Cl,Br,Br
6865,CsLiCdI2FCl,Cs,Li,Cd,F,Cl,I,I
6866,CsLiCdCl2FBr,Cs,Li,Cd,F,Br,Cl,Cl
6867,CsLiCdI2FBr,Cs,Li,Cd,F,Br,I,I
6868,CsLiCdCl2FI,Cs,Li,Cd,F,I,Cl,Cl
6869,CsLiCdBr2FI,Cs,Li,Cd,F,I,Br,Br
6870,CsLiCdBr2ClF,Cs,Li,Cd,Cl,F,Br,Br
6871,CsLiCdI2ClF,Cs,Li,Cd,Cl,F,I,I
6872,CsLiCdF2ClBr,Cs,Li,Cd,Cl,Br,F,F
6873,CsLiCdI2ClBr,Cs,Li,Cd,Cl,Br,I,I
6874,CsLiCdF2ClI,Cs,Li,Cd,Cl,I,F,F
6875,CsLiCdBr2ClI,Cs,Li,Cd,Cl,I,Br,Br
6876,CsLiCdCl2BrF,Cs,Li,Cd,Br,F,Cl,Cl
6877,CsLiCdI2BrF,Cs,Li,Cd,Br,F,I,I
6878,CsLiCdF2BrCl,Cs,Li,Cd,Br,Cl,F,F
6879,CsLiCdI2BrCl,Cs,Li,Cd,Br,Cl,I,I
6880,CsLiCdF2BrI,Cs,Li,Cd,Br,I,F,F
6881,CsLiCdCl2BrI,Cs,Li,Cd,Br,I,Cl,Cl
6882,CsLiCdCl2IF,Cs,Li,Cd,I,F,Cl,Cl
6883,CsLiCdBr2IF,Cs,Li,Cd,I,F,Br,Br
6884,CsLiCdF2ICl,Cs,Li,Cd,I,Cl,F,F
6885,CsLiCdBr2ICl,Cs,Li,Cd,I,Cl,Br,Br
6886,CsLiCdF2IBr,Cs,Li,Cd,I,Br,F,F
6887,CsLiCdCl2IBr,Cs,Li,Cd,I,Br,Cl,Cl
6888,CsLiCoBr2FCl,Cs,Li,Co,F,Cl,Br,Br
6889,CsLiCoI2FCl,Cs,Li,Co,F,Cl,I,I
6890,CsLiCoCl2FBr,Cs,Li,Co,F,Br,Cl,Cl
6891,CsLiCoI2FBr,Cs,Li,Co,F,Br,I,I
6892,CsLiCoCl2FI,Cs,Li,Co,F,I,Cl,Cl
6893,CsLiCoBr2FI,Cs,Li,Co,F,I,Br,Br
6894,CsLiCoBr2ClF,Cs,Li,Co,Cl,F,Br,Br
6895,CsLiCoI2ClF,Cs,Li,Co,Cl,F,I,I
6896,CsLiCoF2ClBr,Cs,Li,Co,Cl,Br,F,F
6897,CsLiCoI2ClBr,Cs,Li,Co,Cl,Br,I,I
6898,CsLiCoF2ClI,Cs,Li,Co,Cl,I,F,F
6899,CsLiCoBr2ClI,Cs,Li,Co,Cl,I,Br,Br
6900,CsLiCoCl2BrF,Cs,Li,Co,Br,F,Cl,Cl
6901,CsLiCoI2BrF,Cs,Li,Co,Br,F,I,I
6902,CsLiCoF2BrCl,Cs,Li,Co,Br,Cl,F,F
6903,CsLiCoI2BrCl,Cs,Li,Co,Br,Cl,I,I
6904,CsLiCoF2BrI,Cs,Li,Co,Br,I,F,F
6905,CsLiCoCl2BrI,Cs,Li,Co,Br,I,Cl,Cl
6906,CsLiCoCl2IF,Cs,Li,Co,I,F,Cl,Cl
6907,CsLiCoBr2IF,Cs,Li,Co,I,F,Br,Br
6908,CsLiCoF2ICl,Cs,Li,Co,I,Cl,F,F
6909,CsLiCoBr2ICl,Cs,Li,Co,I,Cl,Br,Br
6910,CsLiCoF2IBr,Cs,Li,Co,I,Br,F,F
6911,CsLiCoCl2IBr,Cs,Li,Co,I,Br,Cl,Cl
6912,CsLiCrBr2FCl,Cs,Li,Cr,F,Cl,Br,Br
6913,CsLiCrI2FCl,Cs,Li,Cr,F,Cl,I,I
6914,CsLiCrCl2FBr,Cs,Li,Cr,F,Br,Cl,Cl
6915,CsLiCrI2FBr,Cs,Li,Cr,F,Br,I,I
6916,CsLiCrCl2FI,Cs,Li,Cr,F,I,Cl,Cl
6917,CsLiCrBr2FI,Cs,Li,Cr,F,I,Br,Br
6918,CsLiCrBr2ClF,Cs,Li,Cr,Cl,F,Br,Br
6919,CsLiCrI2ClF,Cs,Li,Cr,Cl,F,I,I
6920,CsLiCrF2ClBr,Cs,Li,Cr,Cl,Br,F,F
6921,CsLiCrI2ClBr,Cs,Li,Cr,Cl,Br,I,I
6922,CsLiCrF2ClI,Cs,Li,Cr,Cl,I,F,F
6923,CsLiCrBr2ClI,Cs,Li,Cr,Cl,I,Br,Br
6924,CsLiCrCl2BrF,Cs,Li,Cr,Br,F,Cl,Cl
6925,CsLiCrI2BrF,Cs,Li,Cr,Br,F,I,I
6926,CsLiCrF2BrCl,Cs,Li,Cr,Br,Cl,F,F
6927,CsLiCrI2BrCl,Cs,Li,Cr,Br,Cl,I,I
6928,CsLiCrF2BrI,Cs,Li,Cr,Br,I,F,F
6929,CsLiCrCl2BrI,Cs,Li,Cr,Br,I,Cl,Cl
6930,CsLiCrCl2IF,Cs,Li,Cr,I,F,Cl,Cl
6931,CsLiCrBr2IF,Cs,Li,Cr,I,F,Br,Br
6932,CsLiCrF2ICl,Cs,Li,Cr,I,Cl,F,F
6933,CsLiCrBr2ICl,Cs,Li,Cr,I,Cl,Br,Br
6934,CsLiCrF2IBr,Cs,Li,Cr,I,Br,F,F
6935,CsLiCrCl2IBr,Cs,Li,Cr,I,Br,Cl,Cl
6936,CsLiCuBr2FCl,Cs,Li,Cu,F,Cl,Br,Br
6937,CsLiCuI2FCl,Cs,Li,Cu,F,Cl,I,I
6938,CsLiCuCl2FBr,Cs,Li,Cu,F,Br,Cl,Cl
6939,CsLiCuI2FBr,Cs,Li,Cu,F,Br,I,I
6940,CsLiCuCl2FI,Cs,Li,Cu,F,I,Cl,Cl
6941,CsLiCuBr2FI,Cs,Li,Cu,F,I,Br,Br
6942,CsLiCuBr2ClF,Cs,Li,Cu,Cl,F,Br,Br
6943,CsLiCuI2ClF,Cs,Li,Cu,Cl,F,I,I
6944,CsLiCuF2ClBr,Cs,Li,Cu,Cl,Br,F,F
6945,CsLiCuI2ClBr,Cs,Li,Cu,Cl,Br,I,I
6946,CsLiCuF2ClI,Cs,Li,Cu,Cl,I,F,F
6947,CsLiCuBr2ClI,Cs,Li,Cu,Cl,I,Br,Br
6948,CsLiCuCl2BrF,Cs,Li,Cu,Br,F,Cl,Cl
6949,CsLiCuI2BrF,Cs,Li,Cu,Br,F,I,I
6950,CsLiCuF2BrCl,Cs,Li,Cu,Br,Cl,F,F
6951,CsLiCuI2BrCl,Cs,Li,Cu,Br,Cl,I,I
6952,CsLiCuF2BrI,Cs,Li,Cu,Br,I,F,F
6953,CsLiCuCl2BrI,Cs,Li,Cu,Br,I,Cl,Cl
6954,CsLiCuCl2IF,Cs,Li,Cu,I,F,Cl,Cl
6955,CsLiCuBr2IF,Cs,Li,Cu,I,F,Br,Br
6956,CsLiCuF2ICl,Cs,Li,Cu,I,Cl,F,F
6957,CsLiCuBr2ICl,Cs,Li,Cu,I,Cl,Br,Br
6958,CsLiCuF2IBr,Cs,Li,Cu,I,Br,F,F
6959,CsLiCuCl2IBr,Cs,Li,Cu,I,Br,Cl,Cl
6960,CsLiFeBr2FCl,Cs,Li,Fe,F,Cl,Br,Br
6961,CsLiFeI2FCl,Cs,Li,Fe,F,Cl,I,I
6962,CsLiFeCl2FBr,Cs,Li,Fe,F,Br,Cl,Cl
6963,CsLiFeI2FBr,Cs,Li,Fe,F,Br,I,I
6964,CsLiFeCl2FI,Cs,Li,Fe,F,I,Cl,Cl
6965,CsLiFeBr2FI,Cs,Li,Fe,F,I,Br,Br
6966,CsLiFeBr2ClF,Cs,Li,Fe,Cl,F,Br,Br
6967,CsLiFeI2ClF,Cs,Li,Fe,Cl,F,I,I
6968,CsLiFeF2ClBr,Cs,Li,Fe,Cl,Br,F,F
6969,CsLiFeI2ClBr,Cs,Li,Fe,Cl,Br,I,I
6970,CsLiFeF2ClI,Cs,Li,Fe,Cl,I,F,F
6971,CsLiFeBr2ClI,Cs,Li,Fe,Cl,I,Br,Br
6972,CsLiFeCl2BrF,Cs,Li,Fe,Br,F,Cl,Cl
6973,CsLiFeI2BrF,Cs,Li,Fe,Br,F,I,I
6974,CsLiFeF2BrCl,Cs,Li,Fe,Br,Cl,F,F
6975,CsLiFeI2BrCl,Cs,Li,Fe,Br,Cl,I,I
6976,CsLiFeF2BrI,Cs,Li,Fe,Br,I,F,F
6977,CsLiFeCl2BrI,Cs,Li,Fe,Br,I,Cl,Cl
6978,CsLiFeCl2IF,Cs,Li,Fe,I,F,Cl,Cl
6979,CsLiFeBr2IF,Cs,Li,Fe,I,F,Br,Br
6980,CsLiFeF2ICl,Cs,Li,Fe,I,Cl,F,F
6981,CsLiFeBr2ICl,Cs,Li,Fe,I,Cl,Br,Br
6982,CsLiFeF2IBr,Cs,Li,Fe,I,Br,F,F
6983,CsLiFeCl2IBr,Cs,Li,Fe,I,Br,Cl,Cl
6984,CsLiMgBr2FCl,Cs,Li,Mg,F,Cl,Br,Br
6985,CsLiMgI2FCl,Cs,Li,Mg,F,Cl,I,I
6986,CsLiMgCl2FBr,Cs,Li,Mg,F,Br,Cl,Cl
6987,CsLiMgI2FBr,Cs,Li,Mg,F,Br,I,I
6988,CsLiMgCl2FI,Cs,Li,Mg,F,I,Cl,Cl
6989,CsLiMgBr2FI,Cs,Li,Mg,F,I,Br,Br
6990,CsLiMgBr2ClF,Cs,Li,Mg,Cl,F,Br,Br
6991,CsLiMgI2ClF,Cs,Li,Mg,Cl,F,I,I
6992,CsLiMgF2ClBr,Cs,Li,Mg,Cl,Br,F,F
6993,CsLiMgI2ClBr,Cs,Li,Mg,Cl,Br,I,I
6994,CsLiMgF2ClI,Cs,Li,Mg,Cl,I,F,F
6995,CsLiMgBr2ClI,Cs,Li,Mg,Cl,I,Br,Br
6996,CsLiMgCl2BrF,Cs,Li,Mg,Br,F,Cl,Cl
6997,CsLiMgI2BrF,Cs,Li,Mg,Br,F,I,I
6998,CsLiMgF2BrCl,Cs,Li,Mg,Br,Cl,F,F
6999,CsLiMgI2BrCl,Cs,Li,Mg,Br,Cl,I,I
7000,CsLiMgF2BrI,Cs,Li,Mg,Br,I,F,F
7001,CsLiMgCl2BrI,Cs,Li,Mg,Br,I,Cl,Cl
7002,CsLiMgCl2IF,Cs,Li,Mg,I,F,Cl,Cl
7003,CsLiMgBr2IF,Cs,Li,Mg,I,F,Br,Br
7004,CsLiMgF2ICl,Cs,Li,Mg,I,Cl,F,F
7005,CsLiMgBr2ICl,Cs,Li,Mg,I,Cl,Br,Br
7006,CsLiMgF2IBr,Cs,Li,Mg,I,Br,F,F
7007,CsLiMgCl2IBr,Cs,Li,Mg,I,Br,Cl,Cl
7008,CsLiMnBr2FCl,Cs,Li,Mn,F,Cl,Br,Br
7009,CsLiMnI2FCl,Cs,Li,Mn,F,Cl,I,I
7010,CsLiMnCl2FBr,Cs,Li,Mn,F,Br,Cl,Cl
7011,CsLiMnI2FBr,Cs,Li,Mn,F,Br,I,I
7012,CsLiMnCl2FI,Cs,Li,Mn,F,I,Cl,Cl
7013,CsLiMnBr2FI,Cs,Li,Mn,F,I,Br,Br
7014,CsLiMnBr2ClF,Cs,Li,Mn,Cl,F,Br,Br
7015,CsLiMnI2ClF,Cs,Li,Mn,Cl,F,I,I
7016,CsLiMnF2ClBr,Cs,Li,Mn,Cl,Br,F,F
7017,CsLiMnI2ClBr,Cs,Li,Mn,Cl,Br,I,I
7018,CsLiMnF2ClI,Cs,Li,Mn,Cl,I,F,F
7019,CsLiMnBr2ClI,Cs,Li,Mn,Cl,I,Br,Br
7020,CsLiMnCl2BrF,Cs,Li,Mn,Br,F,Cl,Cl
7021,CsLiMnI2BrF,Cs,Li,Mn,Br,F,I,I
7022,CsLiMnF2BrCl,Cs,Li,Mn,Br,Cl,F,F
7023,CsLiMnI2BrCl,Cs,Li,Mn,Br,Cl,I,I
7024,CsLiMnF2BrI,Cs,Li,Mn,Br,I,F,F
7025,CsLiMnCl2BrI,Cs,Li,Mn,Br,I,Cl,Cl
7026,CsLiMnCl2IF,Cs,Li,Mn,I,F,Cl,Cl
7027,CsLiMnBr2IF,Cs,Li,Mn,I,F,Br,Br
7028,CsLiMnF2ICl,Cs,Li,Mn,I,Cl,F,F
7029,CsLiMnBr2ICl,Cs,Li,Mn,I,Cl,Br,Br
7030,CsLiMnF2IBr,Cs,Li,Mn,I,Br,F,F
7031,CsLiMnCl2IBr,Cs,Li,Mn,I,Br,Cl,Cl
7032,CsLiNiBr2FCl,Cs,Li,Ni,F,Cl,Br,Br
7033,CsLiNiI2FCl,Cs,Li,Ni,F,Cl,I,I
7034,CsLiNiCl2FBr,Cs,Li,Ni,F,Br,Cl,Cl
7035,CsLiNiI2FBr,Cs,Li,Ni,F,Br,I,I
7036,CsLiNiCl2FI,Cs,Li,Ni,F,I,Cl,Cl
7037,CsLiNiBr2FI,Cs,Li,Ni,F,I,Br,Br
7038,CsLiNiBr2ClF,Cs,Li,Ni,Cl,F,Br,Br
7039,CsLiNiI2ClF,Cs,Li,Ni,Cl,F,I,I
7040,CsLiNiF2ClBr,Cs,Li,Ni,Cl,Br,F,F
7041,CsLiNiI2ClBr,Cs,Li,Ni,Cl,Br,I,I
7042,CsLiNiF2ClI,Cs,Li,Ni,Cl,I,F,F
7043,CsLiNiBr2ClI,Cs,Li,Ni,Cl,I,Br,Br
7044,CsLiNiCl2BrF,Cs,Li,Ni,Br,F,Cl,Cl
7045,CsLiNiI2BrF,Cs,Li,Ni,Br,F,I,I
7046,CsLiNiF2BrCl,Cs,Li,Ni,Br,Cl,F,F
7047,CsLiNiI2BrCl,Cs,Li,Ni,Br,Cl,I,I
7048,CsLiNiF2BrI,Cs,Li,Ni,Br,I,F,F
7049,CsLiNiCl2BrI,Cs,Li,Ni,Br,I,Cl,Cl
7050,CsLiNiCl2IF,Cs,Li,Ni,I,F,Cl,Cl
7051,CsLiNiBr2IF,Cs,Li,Ni,I,F,Br,Br
7052,CsLiNiF2ICl,Cs,Li,Ni,I,Cl,F,F
7053,CsLiNiBr2ICl,Cs,Li,Ni,I,Cl,Br,Br
7054,CsLiNiF2IBr,Cs,Li,Ni,I,Br,F,F
7055,CsLiNiCl2IBr,Cs,Li,Ni,I,Br,Cl,Cl
7056,CsNaGeBr2FCl,Cs,Na,Ge,F,Cl,Br,Br
7057,CsNaGeI2FCl,Cs,Na,Ge,F,Cl,I,I
7058,CsNaGeCl2FBr,Cs,Na,Ge,F,Br,Cl,Cl
7059,CsNaGeI2FBr,Cs,Na,Ge,F,Br,I,I
7060,CsNaGeCl2FI,Cs,Na,Ge,F,I,Cl,Cl
7061,CsNaGeBr2FI,Cs,Na,Ge,F,I,Br,Br
7062,CsNaGeBr2ClF,Cs,Na,Ge,Cl,F,Br,Br
7063,CsNaGeI2ClF,Cs,Na,Ge,Cl,F,I,I
7064,CsNaGeF2ClBr,Cs,Na,Ge,Cl,Br,F,F
7065,CsNaGeI2ClBr,Cs,Na,Ge,Cl,Br,I,I
7066,CsNaGeF2ClI,Cs,Na,Ge,Cl,I,F,F
7067,CsNaGeBr2ClI,Cs,Na,Ge,Cl,I,Br,Br
7068,CsNaGeCl2BrF,Cs,Na,Ge,Br,F,Cl,Cl
7069,CsNaGeI2BrF,Cs,Na,Ge,Br,F,I,I
7070,CsNaGeF2BrCl,Cs,Na,Ge,Br,Cl,F,F
7071,CsNaGeI2BrCl,Cs,Na,Ge,Br,Cl,I,I
7072,CsNaGeF2BrI,Cs,Na,Ge,Br,I,F,F
7073,CsNaGeCl2BrI,Cs,Na,Ge,Br,I,Cl,Cl
7074,CsNaGeCl2IF,Cs,Na,Ge,I,F,Cl,Cl
7075,CsNaGeBr2IF,Cs,Na,Ge,I,F,Br,Br
7076,CsNaGeF2ICl,Cs,Na,Ge,I,Cl,F,F
7077,CsNaGeBr2ICl,Cs,Na,Ge,I,Cl,Br,Br
7078,CsNaGeF2IBr,Cs,Na,Ge,I,Br,F,F
7079,CsNaGeCl2IBr,Cs,Na,Ge,I,Br,Cl,Cl
7080,CsNaSnBr2FCl,Cs,Na,Sn,F,Cl,Br,Br
7081,CsNaSnI2FCl,Cs,Na,Sn,F,Cl,I,I
7082,CsNaSnCl2FBr,Cs,Na,Sn,F,Br,Cl,Cl
7083,CsNaSnI2FBr,Cs,Na,Sn,F,Br,I,I
7084,CsNaSnCl2FI,Cs,Na,Sn,F,I,Cl,Cl
7085,CsNaSnBr2FI,Cs,Na,Sn,F,I,Br,Br
7086,CsNaSnBr2ClF,Cs,Na,Sn,Cl,F,Br,Br
7087,CsNaSnI2ClF,Cs,Na,Sn,Cl,F,I,I
7088,CsNaSnF2ClBr,Cs,Na,Sn,Cl,Br,F,F
7089,CsNaSnI2ClBr,Cs,Na,Sn,Cl,Br,I,I
7090,CsNaSnF2ClI,Cs,Na,Sn,Cl,I,F,F
7091,CsNaSnBr2ClI,Cs,Na,Sn,Cl,I,Br,Br
7092,CsNaSnCl2BrF,Cs,Na,Sn,Br,F,Cl,Cl
7093,CsNaSnI2BrF,Cs,Na,Sn,Br,F,I,I
7094,CsNaSnF2BrCl,Cs,Na,Sn,Br,Cl,F,F
7095,CsNaSnI2BrCl,Cs,Na,Sn,Br,Cl,I,I
7096,CsNaSnF2BrI,Cs,Na,Sn,Br,I,F,F
7097,CsNaSnCl2BrI,Cs,Na,Sn,Br,I,Cl,Cl
7098,CsNaSnCl2IF,Cs,Na,Sn,I,F,Cl,Cl
7099,CsNaSnBr2IF,Cs,Na,Sn,I,F,Br,Br
7100,CsNaSnF2ICl,Cs,Na,Sn,I,Cl,F,F
7101,CsNaSnBr2ICl,Cs,Na,Sn,I,Cl,Br,Br
7102,CsNaSnF2IBr,Cs,Na,Sn,I,Br,F,F
7103,CsNaSnCl2IBr,Cs,Na,Sn,I,Br,Cl,Cl
7104,CsNaPbBr2FCl,Cs,Na,Pb,F,Cl,Br,Br
7105,CsNaPbI2FCl,Cs,Na,Pb,F,Cl,I,I
7106,CsNaPbCl2FBr,Cs,Na,Pb,F,Br,Cl,Cl
7107,CsNaPbI2FBr,Cs,Na,Pb,F,Br,I,I
7108,CsNaPbCl2FI,Cs,Na,Pb,F,I,Cl,Cl
7109,CsNaPbBr2FI,Cs,Na,Pb,F,I,Br,Br
7110,CsNaPbBr2ClF,Cs,Na,Pb,Cl,F,Br,Br
7111,CsNaPbI2ClF,Cs,Na,Pb,Cl,F,I,I
7112,CsNaPbF2ClBr,Cs,Na,Pb,Cl,Br,F,F
7113,CsNaPbI2ClBr,Cs,Na,Pb,Cl,Br,I,I
7114,CsNaPbF2ClI,Cs,Na,Pb,Cl,I,F,F
7115,CsNaPbBr2ClI,Cs,Na,Pb,Cl,I,Br,Br
7116,CsNaPbCl2BrF,Cs,Na,Pb,Br,F,Cl,Cl
7117,CsNaPbI2BrF,Cs,Na,Pb,Br,F,I,I
7118,CsNaPbF2BrCl,Cs,Na,Pb,Br,Cl,F,F
7119,CsNaPbI2BrCl,Cs,Na,Pb,Br,Cl,I,I
7120,CsNaPbF2BrI,Cs,Na,Pb,Br,I,F,F
7121,CsNaPbCl2BrI,Cs,Na,Pb,Br,I,Cl,Cl
7122,CsNaPbCl2IF,Cs,Na,Pb,I,F,Cl,Cl
7123,CsNaPbBr2IF,Cs,Na,Pb,I,F,Br,Br
7124,CsNaPbF2ICl,Cs,Na,Pb,I,Cl,F,F
7125,CsNaPbBr2ICl,Cs,Na,Pb,I,Cl,Br,Br
7126,CsNaPbF2IBr,Cs,Na,Pb,I,Br,F,F
7127,CsNaPbCl2IBr,Cs,Na,Pb,I,Br,Cl,Cl
7128,CsNaBaBr2FCl,Cs,Na,Ba,F,Cl,Br,Br
7129,CsNaBaI2FCl,Cs,Na,Ba,F,Cl,I,I
7130,CsNaBaCl2FBr,Cs,Na,Ba,F,Br,Cl,Cl
7131,CsNaBaI2FBr,Cs,Na,Ba,F,Br,I,I
7132,CsNaBaCl2FI,Cs,Na,Ba,F,I,Cl,Cl
7133,CsNaBaBr2FI,Cs,Na,Ba,F,I,Br,Br
7134,CsNaBaBr2ClF,Cs,Na,Ba,Cl,F,Br,Br
7135,CsNaBaI2ClF,Cs,Na,Ba,Cl,F,I,I
7136,CsNaBaF2ClBr,Cs,Na,Ba,Cl,Br,F,F
7137,CsNaBaI2ClBr,Cs,Na,Ba,Cl,Br,I,I
7138,CsNaBaF2ClI,Cs,Na,Ba,Cl,I,F,F
7139,CsNaBaBr2ClI,Cs,Na,Ba,Cl,I,Br,Br
7140,CsNaBaCl2BrF,Cs,Na,Ba,Br,F,Cl,Cl
7141,CsNaBaI2BrF,Cs,Na,Ba,Br,F,I,I
7142,CsNaBaF2BrCl,Cs,Na,Ba,Br,Cl,F,F
7143,CsNaBaI2BrCl,Cs,Na,Ba,Br,Cl,I,I
7144,CsNaBaF2BrI,Cs,Na,Ba,Br,I,F,F
7145,CsNaBaCl2BrI,Cs,Na,Ba,Br,I,Cl,Cl
7146,CsNaBaCl2IF,Cs,Na,Ba,I,F,Cl,Cl
7147,CsNaBaBr2IF,Cs,Na,Ba,I,F,Br,Br
7148,CsNaBaF2ICl,Cs,Na,Ba,I,Cl,F,F
7149,CsNaBaBr2ICl,Cs,Na,Ba,I,Cl,Br,Br
7150,CsNaBaF2IBr,Cs,Na,Ba,I,Br,F,F
7151,CsNaBaCl2IBr,Cs,Na,Ba,I,Br,Cl,Cl
7152,CsNaZnBr2FCl,Cs,Na,Zn,F,Cl,Br,Br
7153,CsNaZnI2FCl,Cs,Na,Zn,F,Cl,I,I
7154,CsNaZnCl2FBr,Cs,Na,Zn,F,Br,Cl,Cl
7155,CsNaZnI2FBr,Cs,Na,Zn,F,Br,I,I
7156,CsNaZnCl2FI,Cs,Na,Zn,F,I,Cl,Cl
7157,CsNaZnBr2FI,Cs,Na,Zn,F,I,Br,Br
7158,CsNaZnBr2ClF,Cs,Na,Zn,Cl,F,Br,Br
7159,CsNaZnI2ClF,Cs,Na,Zn,Cl,F,I,I
7160,CsNaZnF2ClBr,Cs,Na,Zn,Cl,Br,F,F
7161,CsNaZnI2ClBr,Cs,Na,Zn,Cl,Br,I,I
7162,CsNaZnF2ClI,Cs,Na,Zn,Cl,I,F,F
7163,CsNaZnBr2ClI,Cs,Na,Zn,Cl,I,Br,Br
7164,CsNaZnCl2BrF,Cs,Na,Zn,Br,F,Cl,Cl
7165,CsNaZnI2BrF,Cs,Na,Zn,Br,F,I,I
7166,CsNaZnF2BrCl,Cs,Na,Zn,Br,Cl,F,F
7167,CsNaZnI2BrCl,Cs,Na,Zn,Br,Cl,I,I
7168,CsNaZnF2BrI,Cs,Na,Zn,Br,I,F,F
7169,CsNaZnCl2BrI,Cs,Na,Zn,Br,I,Cl,Cl
7170,CsNaZnCl2IF,Cs,Na,Zn,I,F,Cl,Cl
7171,CsNaZnBr2IF,Cs,Na,Zn,I,F,Br,Br
7172,CsNaZnF2ICl,Cs,Na,Zn,I,Cl,F,F
7173,CsNaZnBr2ICl,Cs,Na,Zn,I,Cl,Br,Br
7174,CsNaZnF2IBr,Cs,Na,Zn,I,Br,F,F
7175,CsNaZnCl2IBr,Cs,Na,Zn,I,Br,Cl,Cl
7176,CsNaCaBr2FCl,Cs,Na,Ca,F,Cl,Br,Br
7177,CsNaCaI2FCl,Cs,Na,Ca,F,Cl,I,I
7178,CsNaCaCl2FBr,Cs,Na,Ca,F,Br,Cl,Cl
7179,CsNaCaI2FBr,Cs,Na,Ca,F,Br,I,I
7180,CsNaCaCl2FI,Cs,Na,Ca,F,I,Cl,Cl
7181,CsNaCaBr2FI,Cs,Na,Ca,F,I,Br,Br
7182,CsNaCaBr2ClF,Cs,Na,Ca,Cl,F,Br,Br
7183,CsNaCaI2ClF,Cs,Na,Ca,Cl,F,I,I
7184,CsNaCaF2ClBr,Cs,Na,Ca,Cl,Br,F,F
7185,CsNaCaI2ClBr,Cs,Na,Ca,Cl,Br,I,I
7186,CsNaCaF2ClI,Cs,Na,Ca,Cl,I,F,F
7187,CsNaCaBr2ClI,Cs,Na,Ca,Cl,I,Br,Br
7188,CsNaCaCl2BrF,Cs,Na,Ca,Br,F,Cl,Cl
7189,CsNaCaI2BrF,Cs,Na,Ca,Br,F,I,I
7190,CsNaCaF2BrCl,Cs,Na,Ca,Br,Cl,F,F
7191,CsNaCaI2BrCl,Cs,Na,Ca,Br,Cl,I,I
7192,CsNaCaF2BrI,Cs,Na,Ca,Br,I,F,F
7193,CsNaCaCl2BrI,Cs,Na,Ca,Br,I,Cl,Cl
7194,CsNaCaCl2IF,Cs,Na,Ca,I,F,Cl,Cl
7195,CsNaCaBr2IF,Cs,Na,Ca,I,F,Br,Br
7196,CsNaCaF2ICl,Cs,Na,Ca,I,Cl,F,F
7197,CsNaCaBr2ICl,Cs,Na,Ca,I,Cl,Br,Br
7198,CsNaCaF2IBr,Cs,Na,Ca,I,Br,F,F
7199,CsNaCaCl2IBr,Cs,Na,Ca,I,Br,Cl,Cl
7200,CsNaCdBr2FCl,Cs,Na,Cd,F,Cl,Br,Br
7201,CsNaCdI2FCl,Cs,Na,Cd,F,Cl,I,I
7202,CsNaCdCl2FBr,Cs,Na,Cd,F,Br,Cl,Cl
7203,CsNaCdI2FBr,Cs,Na,Cd,F,Br,I,I
7204,CsNaCdCl2FI,Cs,Na,Cd,F,I,Cl,Cl
7205,CsNaCdBr2FI,Cs,Na,Cd,F,I,Br,Br
7206,CsNaCdBr2ClF,Cs,Na,Cd,Cl,F,Br,Br
7207,CsNaCdI2ClF,Cs,Na,Cd,Cl,F,I,I
7208,CsNaCdF2ClBr,Cs,Na,Cd,Cl,Br,F,F
7209,CsNaCdI2ClBr,Cs,Na,Cd,Cl,Br,I,I
7210,CsNaCdF2ClI,Cs,Na,Cd,Cl,I,F,F
7211,CsNaCdBr2ClI,Cs,Na,Cd,Cl,I,Br,Br
7212,CsNaCdCl2BrF,Cs,Na,Cd,Br,F,Cl,Cl
7213,CsNaCdI2BrF,Cs,Na,Cd,Br,F,I,I
7214,CsNaCdF2BrCl,Cs,Na,Cd,Br,Cl,F,F
7215,CsNaCdI2BrCl,Cs,Na,Cd,Br,Cl,I,I
7216,CsNaCdF2BrI,Cs,Na,Cd,Br,I,F,F
7217,CsNaCdCl2BrI,Cs,Na,Cd,Br,I,Cl,Cl
7218,CsNaCdCl2IF,Cs,Na,Cd,I,F,Cl,Cl
7219,CsNaCdBr2IF,Cs,Na,Cd,I,F,Br,Br
7220,CsNaCdF2ICl,Cs,Na,Cd,I,Cl,F,F
7221,CsNaCdBr2ICl,Cs,Na,Cd,I,Cl,Br,Br
7222,CsNaCdF2IBr,Cs,Na,Cd,I,Br,F,F
7223,CsNaCdCl2IBr,Cs,Na,Cd,I,Br,Cl,Cl
7224,CsNaCoBr2FCl,Cs,Na,Co,F,Cl,Br,Br
7225,CsNaCoI2FCl,Cs,Na,Co,F,Cl,I,I
7226,CsNaCoCl2FBr,Cs,Na,Co,F,Br,Cl,Cl
7227,CsNaCoI2FBr,Cs,Na,Co,F,Br,I,I
7228,CsNaCoCl2FI,Cs,Na,Co,F,I,Cl,Cl
7229,CsNaCoBr2FI,Cs,Na,Co,F,I,Br,Br
7230,CsNaCoBr2ClF,Cs,Na,Co,Cl,F,Br,Br
7231,CsNaCoI2ClF,Cs,Na,Co,Cl,F,I,I
7232,CsNaCoF2ClBr,Cs,Na,Co,Cl,Br,F,F
7233,CsNaCoI2ClBr,Cs,Na,Co,Cl,Br,I,I
